AID,GID,AGE,CONTRIBUTOR,EXEMPLAR_FLAG,INDIVIDUAL_NAME,NID,QUALITY,SEX,SPECIES,VIEW_POINT
8826,3295,infant,"NNP GZC Car '1WHITE', Person 'B'",0,____,-8826,poor,UNKNOWN NAME,giraffe_masai,left
18134,3599,infant,"NNP GZC Car '2RED', Person 'A'",0,IBEIS_PZ_1637,1910,ok,Female,zebra_plains,left
12708,3380,adult,"NNP GZC Car '1WHITE', Person 'C'",1,IBEIS_PZ_0714,987,good,Male,zebra_plains,left
9500,1483,infant,"NNP GZC Car '1PURPLE', Person 'A'",0,____,-9500,ok,UNKNOWN NAME,giraffe_masai,right
13774,6181,adult,"NNP GZC Car '5WHITE', Person 'A'",0,IBEIS_PZ_1537,1810,ok,Female,zebra_plains,left
12748,3099,adult,"NNP GZC Car '1WHITE', Person 'A'",1,IBEIS_PZ_0893,1166,ok,Female,zebra_plains,left
12749,3099,infant,"NNP GZC Car '1WHITE', Person 'A'",1,IBEIS_PZ_0968,1241,ok,UNKNOWN SEX,zebra_plains,left
12750,3099,adult,"NNP GZC Car '1WHITE', Person 'A'",0,IBEIS_PZ_0952,1225,poor,Female,zebra_plains,left
18751,4857,infant,"NNP GZC Car '2RED', Person 'E'",0,____,-18751,poor,UNKNOWN NAME,zebra_plains,left
17503,6430,adult,"NNP GZC Car '6RED', Person 'B'",1,IBEIS_PZ_1795,2068,ok,Female,zebra_plains,left
11551,8835,infant,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0432,705,poor,UNKNOWN SEX,zebra_plains,left
9478,913,adult,"NNP GZC Car '15WHITE', Person 'A'",0,NNP_GIRM_0143,234,good,Female,giraffe_masai,left
9479,913,infant,"NNP GZC Car '15WHITE', Person 'A'",0,____,-9479,poor,UNKNOWN NAME,giraffe_masai,frontright
15913,3632,infant,"NNP GZC Car '2RED', Person 'A'",0,____,-15913,poor,UNKNOWN NAME,zebra_plains,backright
12484,4905,adult,"NNP GZC Car '2WHITE', Person 'A'",0,IBEIS_PZ_0592,865,ok,Female,zebra_plains,left
16760,2723,infant,"NNP GZC Car '1RED', Person 'A'",0,____,-16760,poor,UNKNOWN NAME,zebra_plains,left
17089,2865,adult,"NNP GZC Car '1RED', Person 'B'",0,IBEIS_PZ_0005,278,ok,Female,zebra_plains,left
8945,3123,adult,"NNP GZC Car '1WHITE', Person 'A'",0,NNP_GIRM_0031,42,ok,Female,giraffe_masai,frontleft
17643,6596,adult,"NNP GZC Car '6RED', Person 'B'",0,IBEIS_PZ_0092,365,good,Male,zebra_plains,left
9865,5390,adult,"NNP GZC Car '3WHITE', Person 'A'",0,NNP_GIRM_0103,138,ok,Male,giraffe_masai,backleft
9346,519,adult,"NNP GZC Car '13WHITE', Person 'B'",1,NNP_GIRM_0105,146,good,Female,giraffe_masai,left
15895,857,infant,"NNP GZC Car '15WHITE', Person 'A'",0,____,-15895,junk,UNKNOWN NAME,zebra_plains,right
13620,7290,infant,"NNP GZC Car '7WHITE', Person 'B'",0,IBEIS_PZ_1135,1408,ok,UNKNOWN SEX,zebra_plains,left
15108,2463,adult,"NNP GZC Car '1PURPLE', Person 'D'",1,IBEIS_PZ_0610,883,excellent,Male,zebra_plains,left
15109,2463,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_0592,865,ok,Female,zebra_plains,backleft
14012,2086,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_0302,575,ok,Male,zebra_plains,left
13600,7306,infant,"NNP GZC Car '7WHITE', Person 'B'",0,____,-13600,poor,UNKNOWN NAME,zebra_plains,left
17230,2717,infant,"NNP GZC Car '1RED', Person 'A'",0,____,-17230,poor,UNKNOWN NAME,zebra_plains,left
11496,8784,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0083,356,good,Male,zebra_plains,frontleft
13384,1159,adult,"NNP GZC Car '17WHITE', Person 'A'",0,IBEIS_PZ_1856,2129,ok,Female,zebra_plains,left
14862,1481,adult,"NNP GZC Car '1PURPLE', Person 'A'",0,IBEIS_PZ_1272,1545,poor,Male,zebra_plains,left
18059,3968,adult,"NNP GZC Car '2RED', Person 'A'",0,IBEIS_PZ_1619,1892,ok,UNKNOWN SEX,zebra_plains,left
18060,3968,infant,"NNP GZC Car '2RED', Person 'A'",0,____,-18060,ok,UNKNOWN NAME,zebra_plains,right
11314,8658,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_0459,732,ok,UNKNOWN SEX,zebra_plains,left
11302,8645,infant,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0485,758,poor,UNKNOWN SEX,zebra_plains,backleft
9475,836,adult,"NNP GZC Car '15WHITE', Person 'A'",0,NNP_GIRM_0151,273,good,Male,giraffe_masai,left
14261,1584,adult,"NNP GZC Car '1PURPLE', Person 'A'",1,IBEIS_PZ_0407,680,excellent,Male,zebra_plains,left
14884,1739,juveniles- two year old,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_0342,615,poor,Female,zebra_plains,backleft
14885,1739,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_0503,776,poor,Female,zebra_plains,backleft
14886,1739,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1225,1498,ok,Male,zebra_plains,left
18171,4748,infant,"NNP GZC Car '2RED', Person 'C'",0,____,-18171,poor,UNKNOWN NAME,zebra_plains,right
17451,6733,infant,"NNP GZC Car '6RED', Person 'B'",0,____,-17451,poor,UNKNOWN NAME,zebra_plains,left
17452,6733,infant,"NNP GZC Car '6RED', Person 'B'",0,____,-17452,good,UNKNOWN NAME,zebra_plains,right
10766,8162,juveniles - one year old,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",0,IBEIS_PZ_0107,380,ok,Female,zebra_plains,frontleft
10767,8162,adult,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",0,IBEIS_PZ_0131,404,ok,Male,zebra_plains,left
10037,4432,infant,"NNP GZC Car '2RED', Person 'C'",0,____,-10037,poor,UNKNOWN NAME,giraffe_masai,left
10225,7836,infant,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",1,IBEIS_PZ_0021,294,good,Female,zebra_plains,left
10226,7836,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0248,521,ok,Female,zebra_plains,backleft
10227,7836,infant,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0185,458,poor,Female,zebra_plains,back
15185,1823,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1365,1638,good,Female,zebra_plains,left
14919,1806,infant,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1285,1558,ok,Female,zebra_plains,left
12038,9259,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_0717,990,good,Female,zebra_plains,left
13218,5837,infant,"NNP GZC Car '4WHITE', Person 'A'",1,IBEIS_PZ_1167,1440,good,UNKNOWN SEX,zebra_plains,frontleft
17794,6728,infant,"NNP GZC Car '6RED', Person 'B'",0,____,-17794,poor,UNKNOWN NAME,zebra_plains,backright
17795,6728,infant,"NNP GZC Car '6RED', Person 'B'",1,IBEIS_PZ_1731,2004,ok,Female,zebra_plains,left
12752,1431,juveniles- two year old,"NNP GZC Car '1BLUE', Person 'C'",1,IBEIS_PZ_0739,1012,ok,Female,zebra_plains,left
12753,1431,adult,"NNP GZC Car '1BLUE', Person 'C'",0,IBEIS_PZ_0933,1206,ok,Male,zebra_plains,left
12754,1431,infant,"NNP GZC Car '1BLUE', Person 'C'",0,____,-12754,poor,UNKNOWN NAME,zebra_plains,left
17258,2927,infant,"NNP GZC Car '1RED', Person 'B'",0,____,-17258,poor,UNKNOWN NAME,zebra_plains,left
17259,2927,infant,"NNP GZC Car '1RED', Person 'B'",0,____,-17259,poor,UNKNOWN NAME,zebra_plains,back
17260,2927,infant,"NNP GZC Car '1RED', Person 'B'",0,____,-17260,poor,UNKNOWN NAME,zebra_plains,left
17261,2927,infant,"NNP GZC Car '1RED', Person 'B'",0,____,-17261,poor,UNKNOWN NAME,zebra_plains,backleft
16849,2878,infant,"NNP GZC Car '1RED', Person 'B'",0,IBEIS_PZ_1661,1934,ok,UNKNOWN SEX,zebra_plains,left
16850,2878,adult,"NNP GZC Car '1RED', Person 'B'",0,IBEIS_PZ_0025,298,good,Female,zebra_plains,left
11045,8433,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0508,781,ok,Male,zebra_plains,left
11046,8433,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0372,645,poor,Male,zebra_plains,left
9459,2104,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,NNP_GIRM_0110,157,good,Male,giraffe_masai,backleft
11169,8535,infant,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_0224,497,ok,Female,zebra_plains,left
