AID,GID,Album,Shared,Not Shared,Proportion,AGE,CONTRIBUTOR,EXEMPLAR_FLAG,INDIVIDUAL_NAME,NID,QUALITY,SEX,SPECIES,VIEW_POINT
10985.0,8387,photo_album_68,1,9,10.0,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0516,789,poor,Male,zebra_plains,left
12483.0,4916,photo_album_77,5,5,50.0,juveniles- two year old,"NNP GZC Car '2WHITE', Person 'A'",0,IBEIS_PZ_0829,1102,ok,Male,zebra_plains,backleft
14222.0,727,photo_album_70,4,6,40.0,infant,"NNP GZC Car '14WHITE', Person 'A'",0,IBEIS_PZ_1413,1686,good,Male,zebra_plains,left
9732.0,7719,photo_album_87,5,5,50.0,adult,"NNP GZC Car '8WHITE', Person 'A'",0,NNP_GIRM_0022,27,ok,Female,giraffe_masai,backleft
9733.0,7719,photo_album_87,5,5,50.0,adult,"NNP GZC Car '8WHITE', Person 'A'",1,NNP_GIRM_0123,184,good,Male,giraffe_masai,left
9818.0,5560,photo_album_81,0,10,0.0,infant,"NNP GZC Car '3WHITE', Person 'A'",0,____,-9818,junk,UNKNOWN NAME,giraffe_masai,right
9819.0,5560,photo_album_81,0,10,0.0,infant,"NNP GZC Car '3WHITE', Person 'A'",0,____,-9819,junk,UNKNOWN NAME,giraffe_masai,backright
15874.0,952,photo_album_56,1,9,10.0,infant,"NNP GZC Car '15WHITE', Person 'C'",0,____,-15874,junk,UNKNOWN NAME,zebra_plains,right
15874.0,952,photo_album_83,1,9,10.0,infant,"NNP GZC Car '15WHITE', Person 'C'",0,____,-15874,junk,UNKNOWN NAME,zebra_plains,right
12532.0,3106,photo_album_61,2,8,20.0,juveniles - one year old,"NNP GZC Car '1WHITE', Person 'A'",0,IBEIS_PZ_0967,1240,poor,Male,zebra_plains,left
12532.0,3106,photo_album_98,3,7,30.0,juveniles - one year old,"NNP GZC Car '1WHITE', Person 'A'",0,IBEIS_PZ_0967,1240,poor,Male,zebra_plains,left
13118.0,7024,photo_album_34,4,6,40.0,adult,"NNP GZC Car '6WHITE', Person 'B'",1,IBEIS_PZ_1462,1735,ok,Male,zebra_plains,left
9421.0,900,photo_album_48,9,1,90.0,adult,"NNP GZC Car '15WHITE', Person 'A'",0,NNP_GIRM_0143,234,good,Female,giraffe_masai,left
9422.0,900,photo_album_48,9,1,90.0,infant,"NNP GZC Car '15WHITE', Person 'A'",0,____,-9422,junk,UNKNOWN NAME,giraffe_masai,frontleft
8880.0,3142,photo_album_98,0,10,0.0,adult,"NNP GZC Car '1WHITE', Person 'A'",0,NNP_GIRM_0059,79,ok,Female,giraffe_masai,right
9407.0,978,photo_album_56,5,5,50.0,infant,"NNP GZC Car '15WHITE', Person 'C'",0,____,-9407,junk,UNKNOWN NAME,giraffe_masai,right
9407.0,978,photo_album_83,3,7,30.0,infant,"NNP GZC Car '15WHITE', Person 'C'",0,____,-9407,junk,UNKNOWN NAME,giraffe_masai,right
15898.0,978,photo_album_56,5,5,50.0,infant,"NNP GZC Car '15WHITE', Person 'C'",0,____,-15898,ok,UNKNOWN NAME,zebra_plains,back
15898.0,978,photo_album_83,3,7,30.0,infant,"NNP GZC Car '15WHITE', Person 'C'",0,____,-15898,ok,UNKNOWN NAME,zebra_plains,back
15899.0,978,photo_album_56,5,5,50.0,infant,"NNP GZC Car '15WHITE', Person 'C'",0,____,-15899,poor,UNKNOWN NAME,zebra_plains,right
15899.0,978,photo_album_83,3,7,30.0,infant,"NNP GZC Car '15WHITE', Person 'C'",0,____,-15899,poor,UNKNOWN NAME,zebra_plains,right
15900.0,978,photo_album_56,5,5,50.0,infant,"NNP GZC Car '15WHITE', Person 'C'",0,____,-15900,junk,UNKNOWN NAME,zebra_plains,right
15900.0,978,photo_album_83,3,7,30.0,infant,"NNP GZC Car '15WHITE', Person 'C'",0,____,-15900,junk,UNKNOWN NAME,zebra_plains,right
11282.0,8625,photo_album_78,5,5,50.0,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0205,478,ok,Male,zebra_plains,left
14249.0,798,photo_album_70,4,6,40.0,juveniles- two year old,"NNP GZC Car '14WHITE', Person 'A'",1,IBEIS_PZ_0617,890,ok,Female,zebra_plains,left
11091.0,8473,photo_album_23,5,4,55.55555555555556,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_0538,811,ok,Male,zebra_plains,left
13863.0,5665,photo_album_3,5,5,50.0,adult,"NNP GZC Car '4RED', Person 'A'",1,IBEIS_PZ_0528,801,good,Female,zebra_plains,left
16951.0,2718,photo_album_21,0,9,0.0,infant,"NNP GZC Car '1RED', Person 'A'",0,____,-16951,poor,UNKNOWN NAME,zebra_plains,left
13494.0,6185,photo_album_94,4,6,40.0,adult,"NNP GZC Car '5WHITE', Person 'A'",0,IBEIS_PZ_0848,1121,ok,Female,zebra_plains,left
13290.0,379,photo_album_14,4,6,40.0,infant,"NNP GZC Car '12WHITE', Person 'A'",0,____,-13290,ok,UNKNOWN NAME,zebra_plains,right
13290.0,379,photo_album_46,5,5,50.0,infant,"NNP GZC Car '12WHITE', Person 'A'",0,____,-13290,ok,UNKNOWN NAME,zebra_plains,right
15171.0,1834,photo_album_22,6,4,60.0,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1273,1546,ok,Male,zebra_plains,left
18576.0,4313,photo_album_99,1,9,10.0,infant,"NNP GZC Car '2RED', Person 'B'",0,____,-18576,junk,UNKNOWN NAME,zebra_plains,left
18577.0,4313,photo_album_99,1,9,10.0,infant,"NNP GZC Car '2RED', Person 'B'",0,____,-18577,poor,UNKNOWN NAME,zebra_plains,left
18578.0,4313,photo_album_99,1,9,10.0,infant,"NNP GZC Car '2RED', Person 'B'",0,____,-18578,poor,UNKNOWN NAME,zebra_plains,left
18579.0,4313,photo_album_99,1,9,10.0,infant,"NNP GZC Car '2RED', Person 'B'",0,____,-18579,poor,UNKNOWN NAME,zebra_plains,right
9777.0,7725,photo_album_87,6,4,60.0,adult,"NNP GZC Car '8WHITE', Person 'A'",1,NNP_GIRM_0090,117,good,Female,giraffe_masai,left
9536.0,1016,photo_album_29,3,7,30.0,adult,"NNP GZC Car '15WHITE', Person 'D'",0,NNP_GIRM_0151,273,ok,Male,giraffe_masai,left
9657.0,6919,photo_album_34,6,4,60.0,adult,"NNP GZC Car '6WHITE', Person 'B'",1,NNP_GIRM_0004,4,good,Male,giraffe_masai,left
13012.0,4997,photo_album_86,9,1,90.0,adult,"NNP GZC Car '3PURPLE', Person 'B'",1,IBEIS_PZ_0495,768,excellent,Female,zebra_plains,left
12980.0,5002,photo_album_4,5,5,50.0,infant,"NNP GZC Car '3PURPLE', Person 'B'",0,IBEIS_PZ_1389,1662,ok,UNKNOWN SEX,zebra_plains,backleft
12980.0,5002,photo_album_86,4,6,40.0,infant,"NNP GZC Car '3PURPLE', Person 'B'",0,IBEIS_PZ_1389,1662,ok,UNKNOWN SEX,zebra_plains,backleft
12980.0,5002,photo_album_91,3,7,30.0,infant,"NNP GZC Car '3PURPLE', Person 'B'",0,IBEIS_PZ_1389,1662,ok,UNKNOWN SEX,zebra_plains,backleft
14637.0,2005,photo_album_25,7,3,70.0,infant,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1413,1686,ok,Male,zebra_plains,left
14638.0,2005,photo_album_25,7,3,70.0,infant,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1278,1551,ok,Female,zebra_plains,left
14639.0,2005,photo_album_25,7,3,70.0,infant,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1285,1558,ok,Female,zebra_plains,left
14640.0,2005,photo_album_25,7,3,70.0,juveniles- two year old,"NNP GZC Car '1PURPLE', Person 'B'",1,IBEIS_PZ_1573,1846,good,Female,zebra_plains,left
14641.0,2005,photo_album_25,7,3,70.0,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1267,1540,ok,Female,zebra_plains,left
14642.0,2005,photo_album_25,7,3,70.0,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1526,1799,good,Female,zebra_plains,left
14103.0,652,photo_album_70,1,9,10.0,infant,"NNP GZC Car '14WHITE', Person 'A'",0,____,-14103,poor,UNKNOWN NAME,zebra_plains,left
14707.0,1928,photo_album_25,5,5,50.0,adult,"NNP GZC Car '1PURPLE', Person 'B'",1,IBEIS_PZ_1252,1525,excellent,Male,zebra_plains,left
15585.0,967,photo_album_56,3,7,30.0,adult,"NNP GZC Car '15WHITE', Person 'C'",0,IBEIS_PZ_0519,792,ok,Female,zebra_plains,left
16086.0,580,photo_album_59,6,4,60.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-16086,good,UNKNOWN NAME,zebra_plains,right
16087.0,580,photo_album_59,6,4,60.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-16087,poor,UNKNOWN NAME,zebra_plains,right
14788.0,2454,photo_album_53,1,9,10.0,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1526,1799,good,Female,zebra_plains,left
14789.0,2454,photo_album_53,1,9,10.0,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1227,1500,ok,Male,zebra_plains,left
15628.0,828,photo_album_48,6,4,60.0,adult,"NNP GZC Car '15WHITE', Person 'A'",0,IBEIS_PZ_1382,1655,ok,Male,zebra_plains,backleft
15629.0,828,photo_album_48,6,4,60.0,adult,"NNP GZC Car '15WHITE', Person 'A'",1,IBEIS_PZ_1177,1450,ok,Female,zebra_plains,left
15630.0,828,photo_album_48,6,4,60.0,adult,"NNP GZC Car '15WHITE', Person 'A'",0,IBEIS_PZ_1378,1651,ok,Male,zebra_plains,backleft
17440.0,6471,photo_album_45,8,2,80.0,infant,"NNP GZC Car '6RED', Person 'B'",0,____,-17440,poor,UNKNOWN NAME,zebra_plains,left
11507.0,8796,photo_album_78,8,2,80.0,infant,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0403,676,good,UNKNOWN SEX,zebra_plains,left
15962.0,423,photo_album_32,4,6,40.0,infant,"NNP GZC Car '13WHITE', Person 'A'",0,____,-15962,poor,UNKNOWN NAME,zebra_plains,left
9208.0,2120,photo_album_9,8,2,80.0,infant,"NNP GZC Car '1PURPLE', Person 'D'",0,____,-9208,ok,UNKNOWN NAME,giraffe_masai,right
9209.0,2120,photo_album_9,8,2,80.0,infant,"NNP GZC Car '1PURPLE', Person 'D'",0,____,-9209,ok,UNKNOWN NAME,giraffe_masai,right
9911.0,5546,photo_album_81,6,4,60.0,infant,"NNP GZC Car '3WHITE', Person 'A'",0,____,-9911,ok,UNKNOWN NAME,giraffe_masai,right
9009.0,8342,photo_album_11,6,4,60.0,infant,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,____,-9009,good,UNKNOWN NAME,giraffe_masai,right
9009.0,8342,photo_album_17,8,2,80.0,infant,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,____,-9009,good,UNKNOWN NAME,giraffe_masai,right
9009.0,8342,photo_album_49,7,3,70.0,infant,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,____,-9009,good,UNKNOWN NAME,giraffe_masai,right
9009.0,8342,photo_album_55,6,4,60.0,infant,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,____,-9009,good,UNKNOWN NAME,giraffe_masai,right
9009.0,8342,photo_album_80,6,4,60.0,infant,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,____,-9009,good,UNKNOWN NAME,giraffe_masai,right
17347.0,6536,photo_album_45,6,4,60.0,infant,"NNP GZC Car '6RED', Person 'B'",1,IBEIS_PZ_1756,2029,ok,UNKNOWN SEX,zebra_plains,left
17348.0,6536,photo_album_45,6,4,60.0,juveniles- two year old,"NNP GZC Car '6RED', Person 'B'",0,IBEIS_PZ_1586,1859,good,Male,zebra_plains,left
17349.0,6536,photo_album_45,6,4,60.0,adult,"NNP GZC Car '6RED', Person 'B'",0,IBEIS_PZ_1595,1868,ok,Female,zebra_plains,left
14197.0,656,photo_album_33,1,9,10.0,infant,"NNP GZC Car '14WHITE', Person 'A'",0,____,-14197,poor,UNKNOWN NAME,zebra_plains,left
14102.0,768,photo_album_33,4,6,40.0,juveniles- two year old,"NNP GZC Car '14WHITE', Person 'A'",0,IBEIS_PZ_1573,1846,ok,Female,zebra_plains,left
13260.0,7764,photo_album_71,7,3,70.0,adult,"NNP GZC Car '9WHITE', Person 'A'",0,IBEIS_PZ_1090,1363,excellent,Female,zebra_plains,right
10036.0,4819,photo_album_44,8,2,80.0,adult,"NNP GZC Car '2RED', Person 'D'",0,NNP_GIRM_0151,273,ok,Male,giraffe_masai,left
17586.0,6759,photo_album_45,3,7,30.0,infant,"NNP GZC Car '6RED', Person 'B'",0,____,-17586,poor,UNKNOWN NAME,zebra_plains,backleft
14347.0,2285,photo_album_96,6,4,60.0,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1276,1549,excellent,Male,zebra_plains,left
14348.0,2285,photo_album_96,6,4,60.0,adult,"NNP GZC Car '1PURPLE', Person 'D'",1,IBEIS_PZ_1275,1548,excellent,Male,zebra_plains,left
9047.0,3314,photo_album_95,7,3,70.0,infant,"NNP GZC Car '1WHITE', Person 'C'",0,____,-9047,ok,UNKNOWN NAME,giraffe_masai,right
9048.0,3314,photo_album_95,7,3,70.0,unknown,"NNP GZC Car '1WHITE', Person 'C'",0,NNP_GIRM_0060,80,poor,UNKNOWN SEX,giraffe_masai,right
9049.0,3314,photo_album_95,7,3,70.0,juveniles- two year old,"NNP GZC Car '1WHITE', Person 'C'",1,NNP_GIRM_0080,104,ok,Female,giraffe_masai,left
12343.0,1251,photo_album_40,2,8,20.0,adult,"NNP GZC Car '1BLUE', Person 'A'",0,IBEIS_PZ_0603,876,ok,Female,zebra_plains,backleft
10288.0,7864,photo_album_88,6,4,60.0,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",1,IBEIS_PZ_0182,455,good,Male,zebra_plains,left
10289.0,7864,photo_album_88,6,4,60.0,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",1,IBEIS_PZ_0023,296,good,Female,zebra_plains,left
10290.0,7864,photo_album_88,6,4,60.0,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0026,299,poor,Male,zebra_plains,left
13404.0,55,photo_album_57,2,8,20.0,infant,"NNP GZC Car '10WHITE', Person 'A'",0,____,-13404,poor,UNKNOWN NAME,zebra_plains,right
15052.0,2319,photo_album_96,5,5,50.0,adult,"NNP GZC Car '1PURPLE', Person 'D'",1,IBEIS_PZ_0377,650,excellent,Female,zebra_plains,left
15387.0,532,photo_album_28,7,3,70.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,IBEIS_PZ_0884,1157,ok,Female,zebra_plains,left
11865.0,9065,photo_album_68,1,9,10.0,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0640,913,poor,UNKNOWN SEX,zebra_plains,left
15631.0,888,photo_album_48,7,3,70.0,adult,"NNP GZC Car '15WHITE', Person 'A'",1,IBEIS_PZ_1376,1649,ok,UNKNOWN SEX,zebra_plains,left
14486.0,5140,photo_album_37,5,5,50.0,adult,"NNP GZC Car '3RED', Person 'A'",0,IBEIS_PZ_1685,1958,good,Female,zebra_plains,left
14083.0,1740,photo_album_25,4,5,44.44444444444444,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_0503,776,poor,Female,zebra_plains,left
14084.0,1740,photo_album_25,4,5,44.44444444444444,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1225,1498,ok,Male,zebra_plains,left
15150.0,2320,photo_album_53,8,2,80.0,infant,"NNP GZC Car '1PURPLE', Person 'D'",1,IBEIS_PZ_1238,1511,good,Male,zebra_plains,left
12708.0,3380,photo_album_92,7,3,70.0,adult,"NNP GZC Car '1WHITE', Person 'C'",1,IBEIS_PZ_0714,987,good,Male,zebra_plains,left
10834.0,8215,photo_album_43,8,2,80.0,adult,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0",0,IBEIS_PZ_0210,483,ok,Male,zebra_plains,left
8865.0,8351,photo_album_11,7,2,77.77777777777777,juveniles - one year old,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",1,NNP_GIRM_0047,63,good,Female,giraffe_masai,left
8865.0,8351,photo_album_17,7,3,70.0,juveniles - one year old,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",1,NNP_GIRM_0047,63,good,Female,giraffe_masai,left
8865.0,8351,photo_album_49,7,3,70.0,juveniles - one year old,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",1,NNP_GIRM_0047,63,good,Female,giraffe_masai,left
8865.0,8351,photo_album_67,7,3,70.0,juveniles - one year old,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",1,NNP_GIRM_0047,63,good,Female,giraffe_masai,left
8865.0,8351,photo_album_80,8,2,80.0,juveniles - one year old,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",1,NNP_GIRM_0047,63,good,Female,giraffe_masai,left
8866.0,8351,photo_album_11,7,2,77.77777777777777,adult,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0111,158,ok,Male,giraffe_masai,left
8866.0,8351,photo_album_17,7,3,70.0,adult,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0111,158,ok,Male,giraffe_masai,left
8866.0,8351,photo_album_49,7,3,70.0,adult,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0111,158,ok,Male,giraffe_masai,left
8866.0,8351,photo_album_67,7,3,70.0,adult,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0111,158,ok,Male,giraffe_masai,left
8866.0,8351,photo_album_80,8,2,80.0,adult,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0111,158,ok,Male,giraffe_masai,left
15282.0,1532,photo_album_12,10,0,100.0,adult,"NNP GZC Car '1PURPLE', Person 'A'",0,IBEIS_PZ_1275,1548,good,Male,zebra_plains,frontleft
15021.0,1917,photo_album_76,6,4,60.0,juveniles - one year old,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1223,1496,ok,Female,zebra_plains,left
15022.0,1917,photo_album_76,6,4,60.0,adult,"NNP GZC Car '1PURPLE', Person 'B'",1,IBEIS_PZ_1280,1553,ok,Female,zebra_plains,left
13254.0,7757,photo_album_27,5,5,50.0,infant,"NNP GZC Car '9WHITE', Person 'A'",0,IBEIS_PZ_1098,1371,junk,UNKNOWN SEX,zebra_plains,left
13254.0,7757,photo_album_71,4,6,40.0,infant,"NNP GZC Car '9WHITE', Person 'A'",0,IBEIS_PZ_1098,1371,junk,UNKNOWN SEX,zebra_plains,left
9562.0,5022,photo_album_86,8,2,80.0,juveniles - one year old,"NNP GZC Car '3PURPLE', Person 'B'",1,NNP_GIRM_0116,167,excellent,Male,giraffe_masai,left
15450.0,159,photo_album_97,5,5,50.0,infant,"NNP GZC Car '11WHITE', Person 'A'",0,IBEIS_PZ_0517,790,ok,Male,zebra_plains,left
8947.0,3088,photo_album_98,8,2,80.0,adult,"NNP GZC Car '1WHITE', Person 'A'",1,NNP_GIRM_0007,8,ok,Male,giraffe_masai,left
17783.0,6663,photo_album_66,10,0,100.0,infant,"NNP GZC Car '6RED', Person 'B'",0,____,-17783,ok,UNKNOWN NAME,zebra_plains,right
17784.0,6663,photo_album_66,10,0,100.0,infant,"NNP GZC Car '6RED', Person 'B'",0,____,-17784,poor,UNKNOWN NAME,zebra_plains,right
12697.0,3369,photo_album_95,5,5,50.0,infant,"NNP GZC Car '1WHITE', Person 'C'",0,IBEIS_PZ_0917,1190,good,UNKNOWN SEX,zebra_plains,right
18676.0,4309,photo_album_99,1,9,10.0,infant,"NNP GZC Car '2RED', Person 'B'",0,____,-18676,poor,UNKNOWN NAME,zebra_plains,left
10921.0,8297,photo_album_43,4,6,40.0,infant,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0",0,IBEIS_PZ_0238,511,poor,UNKNOWN SEX,zebra_plains,left
12632.0,3390,photo_album_92,7,3,70.0,adult,"NNP GZC Car '1WHITE', Person 'C'",1,IBEIS_PZ_0719,992,good,Male,zebra_plains,left
9274.0,5708,photo_album_41,4,6,40.0,infant,"NNP GZC Car '4RED', Person 'A'",0,____,-9274,junk,UNKNOWN NAME,giraffe_masai,frontleft
9274.0,5708,photo_album_62,4,6,40.0,infant,"NNP GZC Car '4RED', Person 'A'",0,____,-9274,junk,UNKNOWN NAME,giraffe_masai,frontleft
11059.0,8444,photo_album_69,5,5,50.0,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_0527,800,ok,Male,zebra_plains,left
13371.0,1175,photo_album_74,1,9,10.0,adult,"NNP GZC Car '17WHITE', Person 'A'",0,IBEIS_PZ_1857,2130,ok,Male,zebra_plains,left
12590.0,3340,photo_album_84,6,4,60.0,adult,"NNP GZC Car '1WHITE', Person 'C'",1,IBEIS_PZ_0937,1210,excellent,Female,zebra_plains,left
10394.0,7943,photo_album_16,5,5,50.0,infant,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0001,274,ok,Female,zebra_plains,left
10395.0,7943,photo_album_16,5,5,50.0,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0040,313,ok,Female,zebra_plains,back
13326.0,1168,photo_album_74,2,8,20.0,infant,"NNP GZC Car '17WHITE', Person 'A'",0,____,-13326,junk,UNKNOWN NAME,zebra_plains,frontleft
15078.0,1970,photo_album_22,6,4,60.0,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1712,1985,ok,Female,zebra_plains,left
15079.0,1970,photo_album_22,6,4,60.0,infant,"NNP GZC Car '1PURPLE', Person 'B'",1,IBEIS_PZ_1222,1495,good,Female,zebra_plains,left
15080.0,1970,photo_album_22,6,4,60.0,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1226,1499,ok,Female,zebra_plains,left
15081.0,1970,photo_album_22,6,4,60.0,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_0592,865,poor,Female,zebra_plains,left
10986.0,8388,photo_album_69,7,3,70.0,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0516,789,poor,Male,zebra_plains,frontleft
14451.0,5186,photo_album_39,3,7,30.0,adult,"NNP GZC Car '3RED', Person 'B'",1,IBEIS_PZ_1830,2103,good,Female,zebra_plains,left
12438.0,4885,photo_album_51,5,5,50.0,adult,"NNP GZC Car '2WHITE', Person 'A'",0,IBEIS_PZ_0845,1118,poor,Male,zebra_plains,left
10048.0,6788,photo_album_66,9,1,90.0,infant,"NNP GZC Car '6RED', Person 'B'",0,____,-10048,poor,UNKNOWN NAME,giraffe_masai,right
9169.0,403,photo_album_1,4,6,40.0,infant,"NNP GZC Car '12WHITE', Person 'A'",0,____,-9169,excellent,UNKNOWN NAME,giraffe_masai,right
9169.0,403,photo_album_19,5,5,50.0,infant,"NNP GZC Car '12WHITE', Person 'A'",0,____,-9169,excellent,UNKNOWN NAME,giraffe_masai,right
9169.0,403,photo_album_82,6,4,60.0,infant,"NNP GZC Car '12WHITE', Person 'A'",0,____,-9169,excellent,UNKNOWN NAME,giraffe_masai,right
12986.0,4977,photo_album_4,1,9,10.0,infant,"NNP GZC Car '3PURPLE', Person 'B'",0,____,-12986,poor,UNKNOWN NAME,zebra_plains,right
12986.0,4977,photo_album_86,2,8,20.0,infant,"NNP GZC Car '3PURPLE', Person 'B'",0,____,-12986,poor,UNKNOWN NAME,zebra_plains,right
12935.0,5488,photo_album_2,2,8,20.0,adult,"NNP GZC Car '3WHITE', Person 'A'",0,IBEIS_PZ_0214,487,good,Male,zebra_plains,backleft
16005.0,5220,photo_album_39,6,4,60.0,infant,"NNP GZC Car '3RED', Person 'B'",1,IBEIS_PZ_1824,2097,good,UNKNOWN SEX,zebra_plains,left
16005.0,5220,photo_album_64,7,3,70.0,infant,"NNP GZC Car '3RED', Person 'B'",1,IBEIS_PZ_1824,2097,good,UNKNOWN SEX,zebra_plains,left
14240.0,645,photo_album_33,4,6,40.0,infant,"NNP GZC Car '14WHITE', Person 'A'",0,____,-14240,poor,UNKNOWN NAME,zebra_plains,right
12519.0,3437,photo_album_92,8,2,80.0,infant,"NNP GZC Car '1WHITE', Person 'C'",0,IBEIS_PZ_0897,1170,good,UNKNOWN SEX,zebra_plains,right
12978.0,4968,photo_album_86,5,5,50.0,infant,"NNP GZC Car '3PURPLE', Person 'B'",0,____,-12978,good,UNKNOWN NAME,zebra_plains,backright
12978.0,4968,photo_album_91,2,8,20.0,infant,"NNP GZC Car '3PURPLE', Person 'B'",0,____,-12978,good,UNKNOWN NAME,zebra_plains,backright
12979.0,4968,photo_album_86,5,5,50.0,infant,"NNP GZC Car '3PURPLE', Person 'B'",0,____,-12979,good,UNKNOWN NAME,zebra_plains,backright
12979.0,4968,photo_album_91,2,8,20.0,infant,"NNP GZC Car '3PURPLE', Person 'B'",0,____,-12979,good,UNKNOWN NAME,zebra_plains,backright
10128.0,7784,photo_album_16,0,10,0.0,infant,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0328,601,poor,UNKNOWN SEX,zebra_plains,backleft
11596.0,8868,photo_album_68,2,8,20.0,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0394,667,ok,Female,zebra_plains,backleft
15674.0,889,photo_album_48,9,1,90.0,adult,"NNP GZC Car '15WHITE', Person 'A'",1,IBEIS_PZ_1376,1649,ok,UNKNOWN SEX,zebra_plains,left
13319.0,375,photo_album_19,0,10,0.0,adult,"NNP GZC Car '12WHITE', Person 'A'",1,IBEIS_PZ_1486,1759,ok,UNKNOWN SEX,zebra_plains,left
10308.0,7877,photo_album_88,3,7,30.0,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0223,496,poor,Female,zebra_plains,left
