AID,GID,Album,Shared,Not Shared,Proportion,AGE,EXEMPLAR_FLAG,INDIVIDUAL_NAME,NID,QUALITY,SEX,SPECIES,VIEW_POINT
10209,7828,photo_album_88,2,8,20,adult,1,IBEIS_PZ_0453,726,good,Male,zebra_plains,left
10210,7828,photo_album_88,2,8,20,infant,0,IBEIS_PZ_0321,594,poor,UNKNOWN SEX,zebra_plains,backleft
15641,954,photo_album_56,2,8,20,infant,0,____,-15641,poor,UNKNOWN NAME,zebra_plains,frontleft
13415,54,photo_album_85,2,8,20,infant,0,____,-13415,ok,UNKNOWN NAME,zebra_plains,right
10661,8098,photo_album_100,2,8,20,adult,0,IBEIS_PZ_0167,440,ok,Female,zebra_plains,backleft
10662,8098,photo_album_100,2,8,20,infant,0,IBEIS_PZ_0158,431,ok,Female,zebra_plains,back
10399,7945,photo_album_16,2,8,20,adult,0,IBEIS_PZ_0230,503,poor,Female,zebra_plains,left
14208,706,photo_album_33,2,8,20,adult,1,IBEIS_PZ_1639,1912,good,Male,zebra_plains,left
12343,1251,photo_album_40,2,8,20,adult,0,IBEIS_PZ_0603,876,ok,Female,zebra_plains,backleft
14094,793,photo_album_70,2,8,20,infant,0,IBEIS_PZ_1222,1495,ok,Female,zebra_plains,left
10633,8081,photo_album_100,2,8,20,"juvenille, one year old",1,IBEIS_PZ_0137,410,ok,Male,zebra_plains,left
15876,965,photo_album_83,2,8,20,infant,0,____,-15876,poor,UNKNOWN NAME,zebra_plains,right
15876,965,photo_album_56,2,8,20,infant,0,____,-15876,poor,UNKNOWN NAME,zebra_plains,right
12555,3127,photo_album_6,2,8,20,adult,1,IBEIS_PZ_0922,1195,good,Female,zebra_plains,left
12556,3127,photo_album_6,2,8,20,adult,1,IBEIS_PZ_0894,1167,ok,Male,zebra_plains,left
13267,350,photo_album_1,2,8,20,adult,1,IBEIS_PZ_1488,1761,ok,UNKNOWN SEX,zebra_plains,left
9203,226,photo_album_97,2,8,20,adult,0,NNP_GIRM_0055,74,good,Female,giraffe_masai,left
11795,8982,photo_album_69,2,8,20,adult,0,IBEIS_PZ_0602,875,ok,Female,zebra_plains,frontright
11796,8982,photo_album_69,2,8,20,adult,1,IBEIS_PZ_0613,886,good,Female,zebra_plains,left
12097,9382,photo_album_73,2,8,20,adult,0,IBEIS_PZ_0763,1036,poor,Female,zebra_plains,left
12532,3106,photo_album_61,2,8,20,"juvenille, one year old",0,IBEIS_PZ_0967,1240,poor,Male,zebra_plains,left
12994,4979,photo_album_86,2,8,20,adult,0,IBEIS_PZ_1468,1741,poor,Female,zebra_plains,backleft
12995,4979,photo_album_86,2,8,20,adult,0,IBEIS_PZ_1476,1749,poor,Female,zebra_plains,left
14179,700,photo_album_33,2,8,20,adult,0,IBEIS_PZ_0312,585,ok,Female,zebra_plains,left
16067,632,photo_album_36,2,8,20,infant,0,____,-16067,poor,UNKNOWN NAME,zebra_plains,left
13248,7759,photo_album_71,2,8,20,adult,0,IBEIS_PZ_1086,1359,poor,Female,zebra_plains,backright
13295,394,photo_album_1,2,8,20,infant,1,IBEIS_PZ_1489,1762,good,UNKNOWN SEX,zebra_plains,frontleft
11891,9090,photo_album_68,2,8,20,adult,0,IBEIS_PZ_0657,930,poor,Male,zebra_plains,backleft
8799,9228,photo_album_73,2,8,20,"juvenille, one year old",0,NNP_GIRM_0026,31,ok,Female,giraffe_masai,right
8800,9228,photo_album_73,2,8,20,infant,1,NNP_GIRM_0041,54,ok,UNKNOWN SEX,giraffe_masai,left
16023,5214,photo_album_39,2,8,20,infant,0,____,-16023,junk,UNKNOWN NAME,zebra_plains,frontleft
16024,5214,photo_album_39,2,8,20,infant,0,____,-16024,junk,UNKNOWN NAME,zebra_plains,left
16219,5071,photo_album_37,2,8,20,infant,0,____,-16219,poor,UNKNOWN NAME,zebra_plains,left
16173,477,photo_album_36,2,8,20,infant,0,____,-16173,ok,UNKNOWN NAME,zebra_plains,backleft
12935,5488,photo_album_2,2,8,20,adult,0,IBEIS_PZ_0214,487,good,Male,zebra_plains,backleft
13689,7347,photo_album_31,2,8,20,infant,0,____,-13689,poor,UNKNOWN NAME,zebra_plains,left
10133,7786,photo_album_47,2,8,20,"juvenille, one year old",1,IBEIS_PZ_0227,500,ok,Female,zebra_plains,left
10134,7786,photo_album_47,2,8,20,adult,0,IBEIS_PZ_0247,520,junk,Male,zebra_plains,backleft
10135,7786,photo_album_47,2,8,20,adult,1,IBEIS_PZ_0043,316,good,Female,zebra_plains,left
10136,7786,photo_album_47,2,8,20,infant,0,IBEIS_PZ_0212,485,poor,Male,zebra_plains,left
10137,7786,photo_album_47,2,8,20,infant,1,IBEIS_PZ_0235,508,good,Female,zebra_plains,left
9630,5226,photo_album_64,2,8,20,adult,0,NNP_GIRM_0095,124,ok,Female,giraffe_masai,left
14526,5231,photo_album_64,2,8,20,adult,0,IBEIS_PZ_0255,528,ok,Male,zebra_plains,left
15359,2248,photo_album_96,2,8,20,adult,0,IBEIS_PZ_1254,1527,ok,Male,zebra_plains,left
15360,2248,photo_album_96,2,8,20,adult,0,IBEIS_PZ_0444,717,good,Male,zebra_plains,left
15361,2248,photo_album_96,2,8,20,infant,0,IBEIS_PZ_0088,361,ok,Female,zebra_plains,left
9875,5463,photo_album_2,2,8,20,adult,0,NNP_GIRM_0081,105,good,Male,giraffe_masai,left
9876,5463,photo_album_2,2,8,20,infant,0,____,-9876,poor,UNKNOWN NAME,giraffe_masai,left
15507,283,photo_album_38,2,8,20,adult,1,IBEIS_PZ_1559,1832,ok,Male,zebra_plains,left
15407,467,photo_album_36,2,8,20,infant,0,____,-15407,poor,UNKNOWN NAME,zebra_plains,left
11276,8619,photo_album_68,2,8,20,infant,0,IBEIS_PZ_0454,727,ok,Female,zebra_plains,left
8829,8338,photo_album_42,2,8,20,infant,0,NNP_GIRM_0002,2,ok,Male,giraffe_masai,right
9149,8350,photo_album_55,2,8,20,adult,0,NNP_GIRM_0022,27,ok,Female,giraffe_masai,left
10167,7799,photo_album_88,2,8,20,adult,0,IBEIS_PZ_1821,2094,poor,Female,zebra_plains,backleft
10168,7799,photo_album_88,2,8,20,infant,0,IBEIS_PZ_0224,497,poor,Female,zebra_plains,left
10169,7799,photo_album_88,2,8,20,infant,0,IBEIS_PZ_0188,461,ok,UNKNOWN SEX,zebra_plains,backleft
12646,3300,photo_album_18,2,8,20,adult,1,IBEIS_PZ_0264,537,ok,Female,zebra_plains,left
10331,7891,photo_album_47,2,8,20,adult,0,IBEIS_PZ_0312,585,ok,Female,zebra_plains,frontleft
15397,565,photo_album_36,2,8,20,adult,0,IBEIS_PZ_1547,1820,good,Male,zebra_plains,left
14188,760,photo_album_26,2,8,20,infant,0,____,-14188,poor,UNKNOWN NAME,zebra_plains,left
12328,1275,photo_album_40,2,8,20,adult,0,IBEIS_PZ_1414,1687,poor,Male,zebra_plains,left
12635,3371,photo_album_7,2,8,20,infant,1,IBEIS_PZ_0923,1196,good,UNKNOWN SEX,zebra_plains,left
12636,3371,photo_album_7,2,8,20,adult,0,IBEIS_PZ_0291,564,good,Female,zebra_plains,left
9336,10,photo_album_8,2,8,20,adult,0,NNP_GIRM_0140,210,ok,Female,giraffe_masai,left
9336,10,photo_album_57,2,8,20,adult,0,NNP_GIRM_0140,210,ok,Female,giraffe_masai,left
13893,2611,photo_album_21,2,8,20,adult,1,IBEIS_PZ_1719,1992,ok,UNKNOWN SEX,zebra_plains,left
15867,955,photo_album_83,2,8,20,infant,0,____,-15867,ok,UNKNOWN NAME,zebra_plains,right
16052,5139,photo_album_37,2,8,20,infant,0,____,-16052,poor,UNKNOWN NAME,zebra_plains,left
9340,13,photo_album_8,2,8,20,infant,0,____,-9340,poor,UNKNOWN NAME,giraffe_masai,front
12481,4918,photo_album_51,2,8,20,adult,0,IBEIS_PZ_0269,542,ok,Female,zebra_plains,left
12983,5010,photo_album_4,2,8,20,adult,0,IBEIS_PZ_0182,455,good,Male,zebra_plains,frontleft
13298,395,photo_album_1,2,8,20,infant,1,IBEIS_PZ_1483,1756,good,UNKNOWN SEX,zebra_plains,left
15381,556,photo_album_28,2,8,20,infant,0,____,-15381,poor,UNKNOWN NAME,zebra_plains,left
10176,7803,photo_album_47,2,8,20,adult,0,IBEIS_PZ_0022,295,poor,Male,zebra_plains,left
10177,7803,photo_album_47,2,8,20,adult,1,IBEIS_PZ_0322,595,good,UNKNOWN SEX,zebra_plains,frontleft
10178,7803,photo_album_47,2,8,20,infant,0,IBEIS_PZ_0226,499,poor,UNKNOWN SEX,zebra_plains,backleft
14260,1800,photo_album_54,2,8,20,adult,0,IBEIS_PZ_1277,1550,poor,Male,zebra_plains,left
18480,4829,photo_album_44,2,8,20,infant,0,____,-18480,poor,UNKNOWN NAME,zebra_plains,left
12986,4977,photo_album_86,2,8,20,infant,0,____,-12986,poor,UNKNOWN NAME,zebra_plains,right
8809,8321,photo_album_67,2,8,20,adult,0,NNP_GIRM_0016,19,ok,Female,giraffe_masai,right
8810,8321,photo_album_67,2,8,20,unknown,0,NNP_GIRM_0064,84,poor,UNKNOWN SEX,giraffe_masai,backleft
10877,8254,photo_album_43,2,8,20,adult,0,IBEIS_PZ_0214,487,ok,Male,zebra_plains,left
12726,3115,photo_album_61,2,8,20,infant,1,IBEIS_PZ_0927,1200,ok,UNKNOWN SEX,zebra_plains,left
15254,1957,photo_album_25,1,7,12.5,adult,0,IBEIS_PZ_1111,1384,poor,Female,zebra_plains,left
15255,1957,photo_album_25,1,7,12.5,infant,0,IBEIS_PZ_1301,1574,poor,UNKNOWN SEX,zebra_plains,right
14259,1583,photo_album_12,1,7,12.5,adult,0,IBEIS_PZ_0407,680,ok,Male,zebra_plains,left
14423,1959,photo_album_25,1,7,12.5,"juvenille, two year old",0,IBEIS_PZ_0395,668,poor,Female,zebra_plains,backleft
16969,2714,photo_album_21,1,8,11.11111111,adult,1,IBEIS_PZ_0101,374,ok,Female,zebra_plains,left
12741,3235,photo_album_18,1,8,11.11111111,adult,0,IBEIS_PZ_0896,1169,ok,Male,zebra_plains,left
9106,8347,photo_album_17,1,8,11.11111111,"juvenille, one year old",0,NNP_GIRM_0035,47,excellent,Male,giraffe_masai,backright
12581,3272,photo_album_13,1,8,11.11111111,infant,0,IBEIS_PZ_0971,1244,poor,UNKNOWN SEX,zebra_plains,left
13241,7742,photo_album_27,1,8,11.11111111,adult,0,IBEIS_PZ_0519,792,poor,Female,zebra_plains,left
13242,7742,photo_album_27,1,8,11.11111111,adult,0,IBEIS_PZ_1092,1365,poor,UNKNOWN SEX,zebra_plains,right
12791,5501,photo_album_2,1,8,11.11111111,adult,1,IBEIS_PZ_1450,1723,good,Female,zebra_plains,left
12792,5501,photo_album_2,1,8,11.11111111,adult,0,IBEIS_PZ_1781,2054,good,Male,zebra_plains,left
8955,8348,photo_album_11,1,8,11.11111111,"juvenille, one year old",0,NNP_GIRM_0035,47,excellent,Male,giraffe_masai,right
13278,362,photo_album_1,1,8,11.11111111,"juvenille, two year old",0,IBEIS_PZ_0902,1175,ok,Female,zebra_plains,left
13287,352,photo_album_1,1,8,11.11111111,infant,0,____,-13287,ok,UNKNOWN NAME,zebra_plains,right
10542,8037,photo_album_30,1,8,11.11111111,adult,0,IBEIS_PZ_0067,340,good,Female,zebra_plains,frontleft
14236,738,photo_album_70,1,9,10,"juvenille, two year old",0,IBEIS_PZ_1235,1508,good,Female,zebra_plains,left
12524,3240,photo_album_13,1,9,10,adult,0,IBEIS_PZ_0983,1256,junk,UNKNOWN SEX,zebra_plains,left
14103,652,photo_album_70,1,9,10,infant,0,____,-14103,poor,UNKNOWN NAME,zebra_plains,left
11393,8713,photo_album_69,1,9,10,adult,0,IBEIS_PZ_0263,536,poor,Male,zebra_plains,backleft
11394,8713,photo_album_69,1,9,10,adult,0,IBEIS_PZ_0337,610,poor,Female,zebra_plains,left
11395,8713,photo_album_69,1,9,10,infant,0,IBEIS_PZ_0364,637,poor,UNKNOWN SEX,zebra_plains,left
11396,8713,photo_album_69,1,9,10,adult,0,IBEIS_PZ_0356,629,poor,UNKNOWN SEX,zebra_plains,left
12409,1243,photo_album_40,1,9,10,adult,1,IBEIS_PZ_1403,1676,excellent,Female,zebra_plains,left
14112,659,photo_album_26,1,9,10,adult,0,IBEIS_PZ_1208,1481,poor,Female,zebra_plains,left
12441,4946,photo_album_35,1,9,10,"juvenille, one year old",0,IBEIS_PZ_0840,1113,poor,UNKNOWN SEX,zebra_plains,left
10466,7990,photo_album_16,1,9,10,adult,0,IBEIS_PZ_0240,513,poor,Male,zebra_plains,back
14233,713,photo_album_33,1,9,10,"juvenille, two year old",1,IBEIS_PZ_1351,1624,good,Female,zebra_plains,left
10023,4072,photo_album_99,1,9,10,infant,0,____,-10023,poor,UNKNOWN NAME,giraffe_masai,left
10228,7837,photo_album_47,1,9,10,adult,1,IBEIS_PZ_0200,473,good,Female,zebra_plains,left
8918,9323,photo_album_23,1,9,10,adult,1,NNP_GIRM_0045,58,ok,Female,giraffe_masai,left
14502,5212,photo_album_39,1,9,10,infant,0,____,-14502,junk,UNKNOWN NAME,zebra_plains,left
13011,4974,photo_album_4,1,9,10,infant,0,IBEIS_PZ_1395,1668,ok,UNKNOWN SEX,zebra_plains,backleft
15586,1024,photo_album_90,1,9,10,infant,0,____,-15586,poor,UNKNOWN NAME,zebra_plains,left
12459,4893,photo_album_58,1,9,10,adult,0,IBEIS_PZ_0503,776,poor,Female,zebra_plains,frontleft
13447,46,photo_album_85,1,9,10,infant,0,____,-13447,good,UNKNOWN NAME,zebra_plains,backright
13360,1176,photo_album_74,1,9,10,infant,0,____,-13360,poor,UNKNOWN NAME,zebra_plains,left
13361,1176,photo_album_74,1,9,10,infant,0,____,-13361,poor,UNKNOWN NAME,zebra_plains,left
18739,4649,photo_album_63,1,9,10,infant,0,____,-18739,poor,UNKNOWN NAME,zebra_plains,left
18740,4649,photo_album_63,1,9,10,infant,0,____,-18740,poor,UNKNOWN NAME,zebra_plains,left
18741,4649,photo_album_63,1,9,10,adult,0,IBEIS_PZ_1603,1876,ok,Male,zebra_plains,left
18742,4649,photo_album_63,1,9,10,infant,0,____,-18742,ok,UNKNOWN NAME,zebra_plains,backright
14185,651,photo_album_70,1,9,10,infant,0,____,-14185,junk,UNKNOWN NAME,zebra_plains,left
14197,656,photo_album_33,1,9,10,infant,0,____,-14197,poor,UNKNOWN NAME,zebra_plains,left
15254,1957,photo_album_54,1,9,10,adult,0,IBEIS_PZ_1111,1384,poor,Female,zebra_plains,left
15255,1957,photo_album_54,1,9,10,infant,0,IBEIS_PZ_1301,1574,poor,UNKNOWN SEX,zebra_plains,right
15433,129,photo_album_38,1,9,10,infant,0,____,-15433,good,UNKNOWN NAME,zebra_plains,frontright
15434,129,photo_album_38,1,9,10,"juvenille, one year old",0,IBEIS_PZ_1386,1659,ok,Female,zebra_plains,left
15994,460,photo_album_32,1,9,10,adult,0,IBEIS_PZ_0875,1148,ok,Male,zebra_plains,left
10303,7874,photo_album_16,1,9,10,adult,0,IBEIS_PZ_0223,496,poor,Female,zebra_plains,left
10304,7874,photo_album_16,1,9,10,infant,0,IBEIS_PZ_0249,522,junk,UNKNOWN SEX,zebra_plains,back
8828,8318,photo_album_67,1,9,10,infant,0,____,-8828,poor,UNKNOWN NAME,giraffe_masai,right
18676,4309,photo_album_99,1,9,10,infant,0,____,-18676,poor,UNKNOWN NAME,zebra_plains,left
9106,8347,photo_album_42,1,9,10,"juvenille, one year old",0,NNP_GIRM_0035,47,excellent,Male,giraffe_masai,backright
9106,8347,photo_album_67,1,9,10,"juvenille, one year old",0,NNP_GIRM_0035,47,excellent,Male,giraffe_masai,backright
17676,6708,photo_album_66,1,9,10,infant,0,____,-17676,poor,UNKNOWN NAME,zebra_plains,left
10478,8003,photo_album_88,1,9,10,"juvenille, one year old",1,IBEIS_PZ_0041,314,ok,Female,zebra_plains,left
10479,8003,photo_album_88,1,9,10,adult,0,IBEIS_PZ_0216,489,ok,Male,zebra_plains,left
14228,648,photo_album_70,1,9,10,infant,0,____,-14228,poor,UNKNOWN NAME,zebra_plains,right
13244,7741,photo_album_27,1,9,10,adult,0,IBEIS_PZ_0519,792,poor,Female,zebra_plains,left
10985,8387,photo_album_68,1,9,10,adult,0,IBEIS_PZ_0516,789,poor,Male,zebra_plains,left
13280,368,photo_album_19,1,9,10,adult,1,IBEIS_PZ_0754,1027,good,Male,zebra_plains,left
14788,2454,photo_album_53,1,9,10,adult,0,IBEIS_PZ_1526,1799,good,Female,zebra_plains,left
14789,2454,photo_album_53,1,9,10,adult,0,IBEIS_PZ_1227,1500,ok,Male,zebra_plains,left
14481,5070,photo_album_37,1,9,10,infant,0,____,-14481,junk,UNKNOWN NAME,zebra_plains,left
15641,954,photo_album_83,1,9,10,infant,0,____,-15641,poor,UNKNOWN NAME,zebra_plains,frontleft
13338,1172,photo_album_74,1,9,10,infant,0,____,-13338,junk,UNKNOWN NAME,zebra_plains,left
13415,54,photo_album_57,1,9,10,infant,0,____,-13415,ok,UNKNOWN NAME,zebra_plains,right
15874,952,photo_album_83,1,9,10,infant,0,____,-15874,junk,UNKNOWN NAME,zebra_plains,right
15874,952,photo_album_56,1,9,10,infant,0,____,-15874,junk,UNKNOWN NAME,zebra_plains,right
9811,5450,photo_album_81,1,9,10,adult,0,NNP_GIRM_0105,146,ok,Female,giraffe_masai,backleft
9811,5450,photo_album_2,1,9,10,adult,0,NNP_GIRM_0105,146,ok,Female,giraffe_masai,backleft
13331,1161,photo_album_74,1,9,10,infant,0,____,-13331,junk,UNKNOWN NAME,zebra_plains,frontleft
13440,63,photo_album_8,1,9,10,infant,0,____,-13440,poor,UNKNOWN NAME,zebra_plains,backright
14454,5039,photo_album_37,1,9,10,infant,0,____,-14454,junk,UNKNOWN NAME,zebra_plains,left
15938,5184,photo_album_64,1,9,10,adult,1,IBEIS_PZ_1836,2109,ok,Male,zebra_plains,left
15939,5184,photo_album_64,1,9,10,adult,1,IBEIS_PZ_1833,2106,ok,UNKNOWN SEX,zebra_plains,left
12049,9236,photo_album_68,1,9,10,infant,0,IBEIS_PZ_0708,981,poor,UNKNOWN SEX,zebra_plains,frontleft
12103,9236,photo_album_68,1,9,10,adult,0,IBEIS_PZ_0713,986,poor,Female,zebra_plains,frontleft
8955,8348,photo_album_17,1,9,10,"juvenille, one year old",0,NNP_GIRM_0035,47,excellent,Male,giraffe_masai,right
12994,4979,photo_album_91,1,9,10,adult,0,IBEIS_PZ_1468,1741,poor,Female,zebra_plains,backleft
12995,4979,photo_album_91,1,9,10,adult,0,IBEIS_PZ_1476,1749,poor,Female,zebra_plains,left
13283,374,photo_album_1,1,9,10,infant,1,IBEIS_PZ_1482,1755,good,UNKNOWN SEX,zebra_plains,left
13284,374,photo_album_1,1,9,10,adult,1,IBEIS_PZ_1492,1765,ok,UNKNOWN SEX,zebra_plains,left
8807,8349,photo_album_49,1,9,10,"juvenille, one year old",0,NNP_GIRM_0035,47,excellent,Male,giraffe_masai,right
8898,8333,photo_album_42,1,9,10,adult,0,NNP_GIRM_0046,60,ok,Male,giraffe_masai,left
13686,7270,photo_album_31,1,9,10,infant,0,____,-13686,junk,UNKNOWN NAME,zebra_plains,left
13295,394,photo_album_19,1,9,10,infant,1,IBEIS_PZ_1489,1762,good,UNKNOWN SEX,zebra_plains,frontleft
13272,399,photo_album_1,1,9,10,adult,1,IBEIS_PZ_0895,1168,good,Female,zebra_plains,left
16178,633,photo_album_36,1,9,10,infant,0,____,-16178,poor,UNKNOWN NAME,zebra_plains,left
14509,5263,photo_album_64,1,9,10,adult,0,IBEIS_PZ_1685,1958,good,Female,zebra_plains,left
14453,5134,photo_album_37,1,9,10,infant,0,____,-14453,poor,UNKNOWN NAME,zebra_plains,left
12490,4929,photo_album_58,1,9,10,adult,0,IBEIS_PZ_0404,677,poor,Female,zebra_plains,left
13389,56,photo_album_57,1,9,10,infant,0,____,-13389,poor,UNKNOWN NAME,zebra_plains,backright
17482,6706,photo_album_66,1,9,10,infant,0,____,-17482,poor,UNKNOWN NAME,zebra_plains,left
9814,5466,photo_album_2,1,9,10,infant,0,____,-9814,poor,UNKNOWN NAME,giraffe_masai,left
9815,5466,photo_album_2,1,9,10,infant,0,____,-9815,poor,UNKNOWN NAME,giraffe_masai,left
9578,5238,photo_album_64,1,9,10,infant,0,____,-9578,poor,UNKNOWN NAME,giraffe_masai,left
9446,983,photo_album_83,1,9,10,infant,0,____,-9446,junk,UNKNOWN NAME,giraffe_masai,right
9446,983,photo_album_56,1,9,10,infant,0,____,-9446,junk,UNKNOWN NAME,giraffe_masai,right
9447,983,photo_album_83,1,9,10,infant,0,____,-9447,ok,UNKNOWN NAME,giraffe_masai,right
9447,983,photo_album_56,1,9,10,infant,0,____,-9447,ok,UNKNOWN NAME,giraffe_masai,right
13371,1175,photo_album_74,1,9,10,adult,0,IBEIS_PZ_1857,2130,ok,Male,zebra_plains,left
9505,884,photo_album_48,1,9,10,infant,0,____,-9505,poor,UNKNOWN NAME,giraffe_masai,front
13826,5702,photo_album_3,1,9,10,infant,0,____,-13826,poor,UNKNOWN NAME,zebra_plains,left
11232,8579,photo_album_68,1,9,10,adult,0,IBEIS_PZ_0474,747,ok,Male,zebra_plains,left
11233,8579,photo_album_68,1,9,10,infant,0,IBEIS_PZ_0473,746,poor,UNKNOWN SEX,zebra_plains,left
14097,716,photo_album_33,1,9,10,infant,1,IBEIS_PZ_1638,1911,ok,Female,zebra_plains,left
10458,7983,photo_album_88,1,9,10,adult,0,IBEIS_PZ_0182,455,ok,Male,zebra_plains,left
10459,7983,photo_album_88,1,9,10,adult,0,IBEIS_PZ_0023,296,junk,Female,zebra_plains,left
10460,7983,photo_album_88,1,9,10,adult,0,IBEIS_PZ_0026,299,poor,Male,zebra_plains,left
18576,4313,photo_album_99,1,9,10,infant,0,____,-18576,junk,UNKNOWN NAME,zebra_plains,left
18577,4313,photo_album_99,1,9,10,infant,0,____,-18577,poor,UNKNOWN NAME,zebra_plains,left
18578,4313,photo_album_99,1,9,10,infant,0,____,-18578,poor,UNKNOWN NAME,zebra_plains,left
18579,4313,photo_album_99,1,9,10,infant,0,____,-18579,poor,UNKNOWN NAME,zebra_plains,right
13287,352,photo_album_14,1,9,10,infant,0,____,-13287,ok,UNKNOWN NAME,zebra_plains,right
11865,9065,photo_album_68,1,9,10,adult,0,IBEIS_PZ_0640,913,poor,UNKNOWN SEX,zebra_plains,left
14463,5160,photo_album_39,1,9,10,infant,0,____,-14463,junk,UNKNOWN NAME,zebra_plains,left
13432,62,photo_album_85,1,9,10,infant,0,____,-13432,ok,UNKNOWN NAME,zebra_plains,backright
17536,6660,photo_album_66,1,9,10,infant,0,____,-17536,junk,UNKNOWN NAME,zebra_plains,left
17649,6704,photo_album_66,1,9,10,adult,0,IBEIS_PZ_0755,1028,ok,Female,zebra_plains,left
17650,6704,photo_album_66,1,9,10,infant,0,____,-17650,poor,UNKNOWN NAME,zebra_plains,left
13631,7331,photo_album_31,1,9,10,adult,0,IBEIS_PZ_1429,1702,ok,Female,zebra_plains,left
9551,4993,photo_album_86,1,9,10,infant,0,____,-9551,poor,UNKNOWN NAME,giraffe_masai,frontleft
12442,4926,photo_album_58,1,9,10,infant,0,IBEIS_PZ_0831,1104,poor,UNKNOWN SEX,zebra_plains,left
9638,5165,photo_album_39,1,9,10,infant,0,____,-9638,poor,UNKNOWN NAME,giraffe_masai,left
12986,4977,photo_album_4,1,9,10,infant,0,____,-12986,poor,UNKNOWN NAME,zebra_plains,right
13365,1155,photo_album_74,1,9,10,infant,0,____,-13365,junk,UNKNOWN NAME,zebra_plains,right
9408,979,photo_album_83,1,9,10,infant,0,____,-9408,junk,UNKNOWN NAME,giraffe_masai,front
12485,4940,photo_album_58,1,9,10,infant,0,IBEIS_PZ_0856,1129,poor,UNKNOWN SEX,zebra_plains,left
8820,8341,photo_album_17,1,9,10,infant,0,____,-8820,ok,UNKNOWN NAME,giraffe_masai,right
13495,6186,photo_album_94,1,9,10,adult,0,IBEIS_PZ_0848,1121,ok,Female,zebra_plains,left
13305,400,photo_album_14,1,9,10,infant,0,____,-13305,good,UNKNOWN NAME,zebra_plains,right
17456,6565,photo_album_66,0,10,0,adult,1,IBEIS_PZ_1796,2069,ok,Female,zebra_plains,left
12524,3240,photo_album_18,0,10,0,adult,0,IBEIS_PZ_0983,1256,junk,UNKNOWN SEX,zebra_plains,left
9445,982,photo_album_56,0,10,0,infant,0,____,-9445,junk,UNKNOWN NAME,giraffe_masai,right
9818,5560,photo_album_81,0,10,0,infant,0,____,-9818,junk,UNKNOWN NAME,giraffe_masai,right
9819,5560,photo_album_81,0,10,0,infant,0,____,-9819,junk,UNKNOWN NAME,giraffe_masai,backright
13691,7340,photo_album_31,0,10,0,adult,0,IBEIS_PZ_1347,1620,ok,Male,zebra_plains,left
8954,8336,photo_album_55,0,10,0,adult,0,NNP_GIRM_0046,60,ok,Male,giraffe_masai,left
12482,4887,photo_album_51,0,10,0,adult,0,IBEIS_PZ_0833,1106,junk,UNKNOWN SEX,zebra_plains,left
16951,2718,photo_album_21,0,9,0,infant,0,____,-16951,poor,UNKNOWN NAME,zebra_plains,left
12718,3219,photo_album_18,0,10,0,adult,0,IBEIS_PZ_0910,1183,poor,Female,zebra_plains,left
12718,3219,photo_album_13,0,9,0,adult,0,IBEIS_PZ_0910,1183,poor,Female,zebra_plains,left
9021,8340,photo_album_42,0,10,0,"juvenille, two year old",0,NNP_GIRM_0027,32,good,Male,giraffe_masai,right
9021,8340,photo_album_11,0,8,0,"juvenille, two year old",0,NNP_GIRM_0027,32,good,Male,giraffe_masai,right
9021,8340,photo_album_55,0,10,0,"juvenille, two year old",0,NNP_GIRM_0027,32,good,Male,giraffe_masai,right
13472,6217,photo_album_94,0,10,0,adult,0,IBEIS_PZ_1128,1401,junk,UNKNOWN SEX,zebra_plains,left
12463,4939,photo_album_35,0,10,0,adult,0,IBEIS_PZ_0844,1117,poor,Female,zebra_plains,left
12720,3236,photo_album_18,0,10,0,adult,1,IBEIS_PZ_0896,1169,good,Male,zebra_plains,left
9461,981,photo_album_56,0,10,0,infant,0,____,-9461,junk,UNKNOWN NAME,giraffe_masai,frontright
10310,7878,photo_album_88,0,10,0,infant,1,IBEIS_PZ_0209,482,good,Female,zebra_plains,left
10311,7878,photo_album_88,0,10,0,adult,0,IBEIS_PZ_0019,292,poor,UNKNOWN SEX,zebra_plains,frontleft
14696,1913,photo_album_54,0,10,0,adult,1,IBEIS_PZ_1280,1553,ok,Female,zebra_plains,left
13675,7312,photo_album_31,0,10,0,adult,0,IBEIS_PZ_1402,1675,ok,Female,zebra_plains,left
10279,7861,photo_album_16,0,10,0,adult,0,IBEIS_PZ_0182,455,poor,Male,zebra_plains,left
